u_id,c_ref,qty,ts,loc
U_0025958,CON_002497,8.12,2024-11-25 04:09:13,FR
U_0025959,CON_004460,3.6,2024-12-03 04:39:55,UK
U_0025960,CON_004133,1.34,2024-06-20 20:27:27,US
U_0025961,CON_000269,21.82,2024-08-23 16:18:38,US
U_0025962,CON_002590,8.11,2024-02-26 11:12:14,UK
U_0025963,CON_000808,22.58,2024-07-29 02:26:09,??
U_0025964,CON_000409,7.0,2024-01-24 02:32:00,ES
U_0025965,CON_004971,0.53,2024-05-31 12:24:01,DE
U_0025966,CON_001814,0.24,2024-12-11 02:23:31,FR
U_0025967,CON_001560,18.47,2024-04-03 08:17:33,DE
U_0025968,CON_002331,0.32,2024-08-28 01:01:58,FR
U_0025969,CON_003206,7.64,2024-12-15 23:39:00,FR
U_0025970,CON_002991,2.83,2024-05-28 09:52:09,US
U_0025971,CON_002031,9.31,2024-09-17 01:23:59,??
U_0025972,CON_001838,2.68,2024-07-30 18:41:49,FR
U_0025973,CON_003414,0.3,2024-02-21 20:45:44,UK
U_0025974,CON_001664,10.5,2024-04-11 09:20:30,??
U_0025975,CON_001951,2.98,2024-07-21 17:31:51,FR
U_0025976,CON_000054,6.4,2024-01-29 21:47:37,UK
U_0025977,CON_002587,11.89,2024-07-10 03:34:51,UK
U_0025978,CON_003949,9.71,2024-11-11 00:58:07,DE
U_0025979,CON_003018,3.43,2024-10-20 03:06:23,??
U_0025980,CON_002480,11.02,2024-09-04 04:33:19,US
U_0025981,CON_001586,20.8,2024-11-24 12:40:22,ES
U_0025982,CON_003814,7.53,2024-03-13 06:14:10,ES
U_0025983,CON_000434,9.73,2024-08-26 02:50:23,ES
U_0025984,CON_000024,16.07,2024-07-10 08:42:06,??
U_0025985,CON_004733,14.84,2024-02-10 08:06:36,UK
U_0025986,CON_004426,3.47,2024-03-25 12:47:15,FR
U_0025987,CON_002309,38.33,2024-01-27 07:21:37,DE
U_0025988,CON_000980,0.23,2024-02-05 21:00:35,UK
U_0025989,CON_003323,34.56,2024-09-21 07:51:35,UK
U_0025990,CON_002159,2.26,2024-05-07 04:07:13,ES
U_0025991,CON_001912,4.64,2024-10-15 17:00:23,UK
U_0025992,CON_003694,17.21,2024-07-19 01:11:29,??
U_0025993,CON_003678,2.24,2024-11-11 20:36:35,ES
U_0025994,CON_000271,2.04,2024-03-06 10:47:53,ES
U_0025995,CON_005242,8.24,2024-05-07 06:46:36,??
U_0025996,CON_005299,9.78,2024-01-20 08:55:09,ES
U_0025997,CON_001202,0.06,2024-07-28 05:46:26,??
U_0025998,CON_000786,4.79,2024-04-23 05:43:23,UK
U_0025999,CON_003789,5.37,2024-11-06 07:07:00,DE
U_0026000,CON_000088,2.54,2024-03-23 15:59:40,US
U_0026001,CON_002209,6.32,2024-04-18 05:14:08,??
U_0026002,CON_003612,1.34,2024-09-15 09:00:00,FR
U_0026003,CON_000504,3.13,2024-03-12 10:41:37,??
U_0026004,CON_000912,9.99,2024-02-06 08:07:29,ES
U_0026005,CON_001507,16.56,2024-11-30 15:41:09,UK
U_0026006,CON_002794,7.12,2024-10-11 19:24:41,US
U_0026007,CON_005099,0.62,2024-02-15 13:09:44,UK
U_0026008,CON_001390,9.08,2024-03-03 04:09:04,??
U_0026009,CON_004521,18.23,2024-02-06 19:01:29,UK
U_0026010,CON_001835,5.61,2024-09-25 22:10:43,FR
U_0026011,CON_001739,5.44,2024-07-31 03:54:59,ES
U_0026012,CON_005142,38.06,2024-11-30 14:11:51,UK
U_0026013,CON_004632,8.09,2024-10-11 01:50:58,FR
U_0026014,CON_003856,13.12,2024-03-12 01:27:49,UK
U_0026015,CON_000759,8.32,2024-07-27 21:01:24,US
U_0026016,CON_003679,2.0,2024-07-22 21:51:16,DE
U_0026017,CON_005259,2.67,2024-10-17 09:52:59,DE
U_0026018,CON_004417,8.77,2024-10-31 08:49:55,ES
U_0026019,CON_003065,4.87,2024-03-06 09:15:11,DE
U_0026020,CON_003119,4.14,2024-08-16 01:21:38,FR
U_0026021,CON_004336,0.18,2024-02-06 16:50:24,FR
U_0026022,CON_000889,17.26,2024-04-10 17:20:35,DE
U_0026023,CON_003720,17.27,2024-05-15 19:52:30,FR
U_0026024,CON_003102,4.94,2024-04-30 15:34:47,UK
U_0026025,CON_004958,9.65,2024-12-07 21:28:40,UK
U_0026026,CON_003641,1.57,2024-11-17 15:47:25,FR
U_0026027,CON_003072,5.61,2024-06-30 19:44:37,??
U_0026028,CON_000302,4.62,2024-01-18 00:26:00,US
U_0026029,CON_002905,8.55,2024-09-07 12:41:49,ES
U_0026030,CON_004951,5.07,2024-09-13 16:35:13,FR
U_0026031,CON_000774,5.52,2024-05-04 07:31:06,ES
U_0026032,CON_004044,2.8,2024-12-23 19:06:40,DE
U_0026033,CON_001940,0.4,2024-04-19 15:53:20,US
U_0026034,CON_004611,19.91,2024-12-20 16:15:07,UK
U_0026035,CON_001958,0.1,2024-04-06 10:41:45,FR
U_0026036,CON_000251,2.64,2024-03-22 06:46:48,??
U_0026037,CON_000567,4.75,2024-03-09 23:50:21,US
U_0026038,CON_000469,3.07,2024-02-06 06:19:17,ES
U_0026039,CON_002844,6.42,2024-02-29 17:56:39,FR
U_0026040,CON_002975,4.95,2024-05-04 13:01:12,UK
U_0026041,CON_004831,2.36,2024-08-16 21:09:05,UK
U_0026042,CON_000688,0.74,2024-09-29 18:40:28,FR
U_0026043,CON_003101,1.18,2024-05-19 05:07:58,FR
U_0026044,CON_004970,5.33,2024-09-11 01:00:33,US
U_0026045,CON_004491,14.96,2024-11-11 01:43:08,UK
U_0026046,CON_001550,0.85,2024-12-10 17:13:48,ES
U_0026047,CON_002027,9.05,2024-04-23 22:47:01,UK
U_0026048,CON_005329,12.57,2024-03-15 16:14:49,FR
U_0026049,CON_000604,2.59,2024-02-24 14:57:32,ES
U_0026050,CON_003999,8.83,2024-12-20 02:15:56,FR
U_0026051,CON_004824,9.28,2024-09-27 08:23:33,UK
U_0026052,CON_001736,9.84,2024-04-17 05:43:46,US
U_0026053,CON_003079,17.72,2024-04-23 09:35:13,ES
U_0026054,CON_002356,4.07,2024-10-02 00:55:48,US
U_0026055,CON_005273,2.23,2024-03-24 14:20:54,??
U_0026056,CON_004093,6.28,2024-10-14 06:33:25,DE
U_0026057,CON_000229,0.52,2024-08-24 19:21:25,??
U_0026058,CON_004253,3.25,2024-03-12 06:19:41,??
U_0026059,CON_004933,17.18,2024-03-08 12:25:15,ES
U_0026060,CON_002112,6.08,2024-01-24 03:32:54,UK
U_0026061,CON_002458,4.59,2024-06-30 04:13:19,??
U_0026062,CON_000354,2.47,2024-07-18 18:55:27,US
U_0026063,CON_003160,2.31,2024-09-09 20:37:48,??
U_0026064,CON_002871,2.16,2024-09-05 20:52:10,US
U_0026065,CON_005157,14.14,2024-02-12 15:42:24,UK
U_0026066,CON_002425,33.61,2024-11-13 07:20:02,FR
U_0026067,CON_002908,6.12,2024-01-10 13:12:25,DE
U_0026068,CON_001223,0.67,2024-05-08 06:52:04,UK
U_0026069,CON_002737,11.12,2024-10-08 02:48:22,US
U_0026070,CON_004678,16.77,2024-12-12 09:18:54,ES
U_0026071,CON_001660,21.42,2024-01-12 12:49:54,??
U_0026072,CON_003020,7.93,2024-11-21 15:58:51,DE
U_0026073,CON_003827,5.66,2024-07-31 22:20:45,UK
U_0026074,CON_000176,7.75,2024-08-14 16:21:51,US
U_0026075,CON_005440,0.1,2024-08-04 10:09:07,DE
U_0026076,CON_004076,8.52,2024-09-26 01:55:38,FR
U_0026077,CON_003131,9.89,2024-09-14 04:07:03,??
U_0026078,CON_003021,10.24,2024-08-19 20:40:22,??
U_0026079,CON_000055,6.62,2024-10-02 21:14:02,??
U_0026080,CON_004724,9.63,2024-04-14 20:01:32,DE
U_0026081,CON_002138,8.15,2024-10-10 21:14:50,??
U_0026082,CON_003211,0.98,2024-10-12 18:37:04,UK
U_0026083,CON_001474,18.29,2024-01-21 10:34:17,ES
U_0026084,CON_000102,7.8,2024-10-16 00:29:22,US
U_0026085,CON_003842,10.41,2024-07-28 22:44:10,UK
U_0026086,CON_004408,3.36,2024-09-24 03:56:12,ES
U_0026087,CON_005309,20.13,2024-10-14 03:35:03,US
U_0026088,CON_002625,5.59,2024-02-02 02:06:49,UK
U_0026089,CON_003485,9.09,2024-06-06 09:56:48,FR
U_0026090,CON_001206,24.32,2024-08-31 21:37:14,ES
U_0026091,CON_005346,19.82,2024-06-28 03:47:25,ES
U_0026092,CON_001494,8.28,2024-03-03 09:26:18,DE
U_0026093,CON_003688,1.45,2024-04-04 18:53:01,FR
U_0026094,CON_000907,24.06,2024-12-28 02:05:35,US
U_0026095,CON_004760,33.15,2024-10-24 06:10:35,DE
U_0026096,CON_005421,0.87,2024-03-24 01:45:46,FR
U_0026097,CON_001312,4.79,2024-06-05 01:38:51,??
U_0026098,CON_003365,6.36,2024-08-15 03:14:11,UK
U_0026099,CON_000214,0.77,2024-04-04 23:19:07,??
U_0026100,CON_001055,1.68,2024-05-24 13:12:11,ES
U_0026101,CON_005174,6.17,2024-02-08 18:42:29,DE
U_0026102,CON_005388,26.39,2024-10-13 12:54:21,ES
U_0026103,CON_003138,0.23,2024-01-17 23:51:12,FR
U_0026104,CON_000532,19.48,2024-06-29 05:18:54,ES
U_0026105,CON_000994,18.31,2024-03-25 06:33:20,DE
U_0026106,CON_004597,15.57,2024-07-18 05:31:10,UK
U_0026107,CON_003573,3.79,2024-05-25 06:02:13,DE
U_0026108,CON_004199,5.4,2024-01-25 10:36:40,US
U_0026109,CON_000164,4.13,2024-05-03 05:44:50,ES
U_0026110,CON_000963,23.59,2024-11-10 10:39:04,DE
U_0026111,CON_000217,5.89,2024-03-25 18:52:07,DE
U_0026112,CON_004968,0.67,2024-04-22 02:28:24,UK
U_0026113,CON_001805,2.56,2024-09-01 01:48:55,ES
U_0026114,CON_003572,4.96,2024-03-23 11:39:04,ES
U_0026115,CON_000027,24.56,2024-05-20 08:46:56,US
U_0026116,CON_004814,6.73,2024-06-13 18:03:56,FR
U_0026117,CON_005320,9.53,2024-07-04 09:14:24,FR
U_0026118,CON_000558,0.74,2024-12-11 06:04:46,ES
U_0026119,CON_004830,16.79,2024-11-01 09:08:52,DE
U_0026120,CON_002281,6.2,2024-08-18 01:46:37,FR
U_0026121,CON_004684,20.33,2024-04-20 20:43:16,FR
U_0026122,CON_000029,4.72,2024-01-28 17:28:12,DE
U_0026123,CON_004553,9.19,2024-05-13 22:16:44,US
U_0026124,CON_000551,5.09,2024-04-21 17:54:59,??
U_0026125,CON_005355,1.23,2024-12-12 21:00:28,US
U_0026126,CON_003829,2.54,2024-09-17 16:57:01,??
U_0026127,CON_000402,0.56,2024-01-03 08:24:06,ES
U_0026128,CON_000402,4.64,2024-12-11 11:00:03,FR
U_0026129,CON_001609,8.38,2024-08-26 23:35:55,DE
U_0026130,CON_001114,2.23,2024-04-27 03:31:19,US
U_0026131,CON_004093,5.39,2024-06-11 16:28:39,DE
U_0026132,CON_003328,4.91,2024-02-07 02:21:20,ES
U_0026133,CON_005463,6.1,2024-06-21 13:58:07,ES
U_0026134,CON_001377,1.63,2024-04-17 12:43:43,US
U_0026135,CON_004321,6.11,2024-05-22 15:14:31,FR
U_0026136,CON_000198,3.62,2024-05-03 22:38:53,DE
U_0026137,CON_002824,2.7,2024-06-08 04:35:20,FR
U_0026138,CON_005475,7.05,2024-03-16 21:08:07,US
U_0026139,CON_005464,1.28,2024-11-04 07:44:22,ES
U_0026140,CON_004292,18.47,2024-07-08 18:59:47,ES
U_0026141,CON_003784,21.85,2024-08-03 18:44:02,??
U_0026142,CON_003809,8.64,2024-10-23 05:40:00,US
U_0026143,CON_004022,2.89,2024-01-15 23:30:49,??
U_0026144,CON_004062,7.87,2024-02-16 18:30:22,ES
U_0026145,CON_000408,7.36,2024-07-21 01:30:19,UK
U_0026146,CON_000694,3.97,2024-07-07 03:12:18,ES
U_0026147,CON_002274,2.71,2024-02-07 18:41:35,UK
U_0026148,CON_005498,1.48,2024-10-06 00:42:38,UK
U_0026149,CON_004823,1.96,2024-05-06 15:42:16,UK
U_0026150,CON_003803,8.47,2024-02-04 19:12:47,??
U_0026151,CON_001099,17.37,2024-03-29 03:47:11,FR
U_0026152,CON_003160,3.89,2024-11-11 02:50:18,US
U_0026153,CON_004150,1.04,2024-12-04 02:04:50,US
U_0026154,CON_001061,0.1,2024-01-04 08:48:34,US
U_0026155,CON_000824,4.17,2024-01-03 01:09:36,??
U_0026156,CON_000862,2.12,2024-06-02 19:20:36,??
U_0026157,CON_004614,3.12,2024-03-14 09:38:31,UK
U_0026158,CON_002752,2.21,2024-04-25 05:59:57,UK
U_0026159,CON_003497,8.73,2024-01-14 18:12:56,UK
U_0026160,CON_005305,8.14,2024-08-17 22:26:05,ES
U_0026161,CON_005375,19.47,2024-06-11 09:44:17,??
U_0026162,CON_004915,9.62,2024-11-06 12:17:55,DE
U_0026163,CON_003287,1.44,2024-02-07 11:54:49,DE
U_0026164,CON_002507,11.14,2024-03-08 21:21:49,ES
U_0026165,CON_003556,1.6,2024-12-07 06:58:46,DE
U_0026166,CON_000231,6.54,2024-09-07 16:13:24,DE
U_0026167,CON_004022,0.64,2024-12-25 12:00:18,??
U_0026168,CON_003684,0.39,2024-08-16 01:31:14,FR
U_0026169,CON_001658,4.99,2024-08-10 15:30:36,DE
U_0026170,CON_005208,0.89,2024-03-04 20:03:04,ES
U_0026171,CON_002605,2.93,2024-05-26 09:29:34,UK
U_0026172,CON_004872,3.31,2024-11-07 15:27:15,FR
U_0026173,CON_002966,11.74,2024-02-27 19:04:00,DE
U_0026174,CON_003198,3.24,2024-09-22 12:59:45,ES
U_0026175,CON_004612,5.45,2024-12-19 05:48:59,US
U_0026176,CON_000919,11.85,2024-11-02 19:38:24,US
U_0026177,CON_004857,1.83,2024-03-29 12:07:10,??
U_0026178,CON_001371,13.07,2024-10-23 16:05:00,??
U_0026179,CON_001224,14.26,2024-05-30 09:47:28,FR
U_0026180,CON_000303,35.97,2024-02-12 18:33:44,??
U_0026181,CON_002901,4.7,2024-07-29 23:23:16,??
U_0026182,CON_000985,3.7,2024-10-25 11:08:13,US
U_0026183,CON_001677,9.69,2024-02-13 04:58:59,ES
U_0026184,CON_003018,0.48,2024-05-22 01:29:47,??
U_0026185,CON_003288,0.32,2024-06-19 12:36:06,US
U_0026186,CON_001968,3.26,2024-08-18 12:58:04,US
U_0026187,CON_004661,10.46,2024-06-30 06:23:52,DE
U_0026188,CON_005431,0.99,2024-06-20 23:32:15,ES
U_0026189,CON_003765,8.07,2024-06-06 21:41:47,ES
U_0026190,CON_002313,2.51,2024-04-21 13:19:11,ES
U_0026191,CON_004348,8.44,2024-12-25 12:38:14,??
U_0026192,CON_005491,4.88,2024-02-21 04:11:37,??
U_0026193,CON_004996,0.98,2024-03-19 06:18:01,UK
U_0026194,CON_001432,2.27,2024-06-30 12:06:29,ES
U_0026195,CON_002882,1.98,2024-07-25 00:56:55,DE
U_0026196,CON_000368,1.44,2024-10-04 14:39:13,US
U_0026197,CON_000400,5.05,2024-07-13 20:38:44,US
U_0026198,CON_004064,24.75,2024-05-02 20:29:18,US
U_0026199,CON_002924,8.59,2024-01-15 08:44:44,ES
U_0026200,CON_000868,14.46,2024-06-24 21:14:02,ES
U_0026201,CON_003477,31.74,2024-12-21 00:42:46,FR
U_0026202,CON_003826,6.22,2024-08-06 18:53:02,??
U_0026203,CON_002177,2.18,2024-10-01 06:59:08,FR
U_0026204,CON_004301,21.03,2024-01-12 10:06:30,FR
U_0026205,CON_003409,9.6,2024-09-05 22:05:47,UK
U_0026206,CON_005235,25.54,2024-09-03 03:00:52,FR
U_0026207,CON_003874,8.42,2024-12-25 14:19:44,DE
U_0026208,CON_001550,11.94,2024-04-29 11:03:01,ES
U_0026209,CON_002975,17.7,2024-06-27 23:05:43,??
U_0026210,CON_004435,11.39,2024-05-25 06:41:14,UK
U_0026211,CON_000989,6.62,2024-05-15 05:24:30,DE
U_0026212,CON_004514,5.11,2024-03-01 19:12:27,US
U_0026213,CON_001071,13.87,2024-03-17 12:50:47,FR
U_0026214,CON_000926,11.83,2024-10-20 15:34:44,FR
U_0026215,CON_004015,3.65,2024-10-30 20:48:32,ES
U_0026216,CON_004069,5.52,2024-01-04 16:38:30,DE
U_0026217,CON_002148,8.06,2024-10-30 06:51:12,DE
U_0026218,CON_004175,0.23,2024-04-04 11:38:50,??
U_0026219,CON_003681,2.28,2024-11-20 09:43:11,??
U_0026220,CON_002312,2.3,2024-03-21 22:36:34,??
U_0026221,CON_004089,17.18,2024-09-25 20:18:59,??
U_0026222,CON_003696,3.22,2024-09-26 21:40:44,FR
U_0026223,CON_004975,6.3,2024-05-01 12:04:04,FR
U_0026224,CON_001956,14.25,2024-09-02 12:43:54,DE
U_0026225,CON_003063,2.41,2024-12-07 14:20:02,DE
U_0026226,CON_005032,1.06,2024-01-08 18:05:57,US
U_0026227,CON_005104,23.71,2024-02-10 21:59:32,FR
U_0026228,CON_005462,9.76,2024-03-10 05:14:48,FR
U_0026229,CON_002729,1.56,2024-03-29 09:27:07,DE
U_0026230,CON_005363,13.71,2024-03-05 22:09:46,??
U_0026231,CON_004507,12.38,2024-08-09 00:20:28,??
U_0026232,CON_002515,14.54,2024-01-03 04:40:33,ES
U_0026233,CON_001771,2.59,2024-11-16 13:32:35,DE
U_0026234,CON_004400,4.76,2024-01-20 14:48:26,FR
U_0026235,CON_001927,9.46,2024-11-01 20:49:14,US
U_0026236,CON_003055,3.96,2024-02-10 04:41:05,FR
U_0026237,CON_003168,0.58,2024-10-19 16:28:46,UK
U_0026238,CON_004952,1.17,2024-02-15 04:25:30,??
U_0026239,CON_004741,7.27,2024-09-30 21:31:55,FR
U_0026240,CON_004836,3.76,2024-03-04 02:16:30,FR
U_0026241,CON_003848,0.04,2024-11-09 07:35:49,FR
U_0026242,CON_001018,11.65,2024-04-13 11:30:13,DE
U_0026243,CON_001454,4.31,2024-08-26 15:33:42,ES
U_0026244,CON_002873,3.01,2024-04-01 13:46:42,FR
U_0026245,CON_001185,10.0,2024-04-18 19:11:13,FR
U_0026246,CON_000296,4.86,2024-02-11 05:43:31,FR
U_0026247,CON_000658,9.5,2024-09-01 15:38:39,FR
U_0026248,CON_005011,0.11,2024-05-17 17:29:16,FR
U_0026249,CON_001640,0.08,2024-09-23 07:20:58,US
U_0026250,CON_000505,6.57,2024-07-15 17:47:43,??
U_0026251,CON_003113,32.23,2024-12-19 09:02:33,DE
U_0026252,CON_002083,2.54,2024-12-20 05:15:14,DE
U_0026253,CON_003489,9.19,2024-02-28 16:18:15,FR
U_0026254,CON_005247,1.51,2024-02-24 00:07:37,??
U_0026255,CON_004735,2.99,2024-02-02 12:16:27,US
U_0026256,CON_001009,0.65,2024-12-02 05:37:11,UK
U_0026257,CON_001219,17.02,2024-03-05 18:56:02,UK
U_0026258,CON_003126,2.97,2024-12-01 14:13:09,US
U_0026259,CON_004022,2.1,2024-02-02 13:27:49,??
U_0026260,CON_000917,10.49,2024-10-19 11:20:22,UK
U_0026261,CON_004730,1.78,2024-05-23 23:44:02,DE
U_0026262,CON_000730,2.2,2024-01-30 12:40:05,UK
U_0026263,CON_004658,0.88,2024-02-10 04:48:18,??
U_0026264,CON_003443,26.35,2024-01-17 23:10:13,FR
U_0026265,CON_004795,2.28,2024-08-02 05:41:51,??
U_0026266,CON_004713,43.53,2024-07-28 21:24:00,ES
U_0026267,CON_001550,1.55,2024-12-11 13:06:01,US
U_0026268,CON_001728,0.17,2024-11-13 12:29:52,ES
U_0026269,CON_003028,18.08,2024-01-01 02:33:29,??
U_0026270,CON_001958,6.94,2024-09-29 03:27:13,US
U_0026271,CON_000308,3.46,2024-08-22 15:25:19,US
U_0026272,CON_001744,5.76,2024-07-29 13:48:37,US
U_0026273,CON_005138,2.42,2024-08-07 14:30:51,??
U_0026274,CON_000626,8.06,2024-05-13 10:09:42,DE
U_0026275,CON_002010,7.67,2024-12-25 13:55:47,DE
U_0026276,CON_004548,0.67,2024-01-20 03:30:29,US
U_0026277,CON_003919,19.32,2024-05-30 15:25:35,FR
U_0026278,CON_004562,4.94,2024-06-07 03:04:42,UK
U_0026279,CON_001776,1.74,2024-11-07 09:29:55,??
U_0026280,CON_000325,2.94,2024-05-24 17:07:52,FR
U_0026281,CON_002630,16.09,2024-08-21 11:12:57,DE
U_0026282,CON_005255,3.87,2024-11-01 22:40:58,??
U_0026283,CON_003223,6.6,2024-09-30 13:52:50,??
U_0026284,CON_004345,23.6,2024-11-23 08:42:45,US
U_0026285,CON_001087,8.44,2024-03-28 23:35:00,DE
U_0026286,CON_004224,9.01,2024-05-12 19:12:38,UK
U_0026287,CON_003912,2.29,2024-06-02 16:21:49,ES
U_0026288,CON_003064,8.83,2024-11-19 08:02:33,ES
U_0026289,CON_001902,4.0,2024-02-06 11:06:26,FR
U_0026290,CON_001929,19.36,2024-10-03 01:36:23,??
U_0026291,CON_002699,1.11,2024-04-14 23:40:27,US
U_0026292,CON_002716,2.69,2024-12-02 18:21:41,DE
U_0026293,CON_001458,0.55,2024-01-23 18:07:17,FR
U_0026294,CON_003470,3.84,2024-01-10 11:17:37,FR
U_0026295,CON_001407,1.28,2024-08-01 00:17:39,FR
U_0026296,CON_000437,14.92,2024-10-08 03:10:01,UK
U_0026297,CON_001113,20.73,2024-02-07 22:37:53,??
U_0026298,CON_004901,8.86,2024-04-27 00:17:03,FR
U_0026299,CON_002268,0.87,2024-09-19 07:01:03,US
U_0026300,CON_004497,3.34,2024-05-16 00:35:18,UK
U_0026301,CON_004022,26.7,2024-02-20 01:39:17,ES
U_0026302,CON_002078,1.17,2024-12-11 22:12:29,ES
U_0026303,CON_003933,6.5,2024-09-06 13:08:06,ES
U_0026304,CON_004131,3.48,2024-12-10 17:19:26,??
U_0026305,CON_001015,56.68,2024-11-11 05:12:47,US
U_0026306,CON_000932,2.69,2024-08-02 02:42:04,??
U_0026307,CON_001527,0.39,2024-06-01 09:09:25,US
U_0026308,CON_004576,9.69,2024-01-05 08:43:53,UK
U_0026309,CON_001292,3.16,2024-06-05 07:09:48,ES
U_0026310,CON_003304,8.57,2024-07-27 01:48:43,UK
U_0026311,CON_004841,0.88,2024-08-18 04:03:51,ES
U_0026312,CON_005444,5.92,2024-03-01 15:18:42,ES
U_0026313,CON_004828,3.76,2024-11-09 11:41:10,??
U_0026314,CON_001614,6.16,2024-02-04 01:06:17,ES
U_0026315,CON_002379,15.36,2024-07-06 18:38:24,??
U_0026316,CON_003018,28.82,2024-10-13 22:19:25,ES
U_0026317,CON_001002,11.19,2024-04-29 04:48:02,UK
U_0026318,CON_003704,11.65,2024-04-11 18:53:47,??
U_0026319,CON_001891,6.02,2024-07-10 03:08:20,US
U_0026320,CON_004675,0.82,2024-10-07 20:33:05,ES
U_0026321,CON_001354,8.8,2024-01-07 08:27:45,FR
U_0026322,CON_001045,1.28,2024-12-25 17:35:10,DE
U_0026323,CON_001126,2.26,2024-07-05 18:12:52,US
U_0026324,CON_004744,9.84,2024-04-07 16:09:25,US
U_0026325,CON_001811,8.56,2024-08-21 01:37:34,UK
U_0026326,CON_000678,3.02,2024-09-16 13:06:13,DE
U_0026327,CON_003609,11.83,2024-10-09 05:08:51,UK
U_0026328,CON_005283,22.42,2024-05-08 23:27:55,US
U_0026329,CON_003770,6.3,2024-03-08 04:25:34,ES
U_0026330,CON_004184,9.06,2024-02-23 22:05:56,??
U_0026331,CON_003535,2.54,2024-04-25 04:49:14,??
U_0026332,CON_002750,28.27,2024-08-23 21:29:55,??
U_0026333,CON_000067,2.56,2024-12-28 05:59:14,ES
U_0026334,CON_002002,17.47,2024-08-28 07:22:13,UK
U_0026335,CON_004651,21.03,2024-04-12 12:27:17,US
U_0026336,CON_005334,10.17,2024-09-13 14:21:09,US
U_0026337,CON_002269,13.35,2024-08-23 08:56:40,??
U_0026338,CON_003600,4.9,2024-09-08 09:20:56,US
U_0026339,CON_003060,20.16,2024-07-31 00:37:48,FR
U_0026340,CON_005278,10.86,2024-08-13 01:40:37,??
U_0026341,CON_005312,3.17,2024-06-20 23:34:56,ES
U_0026342,CON_000455,0.28,2024-06-03 22:59:18,UK
U_0026343,CON_002591,6.23,2024-12-11 18:26:43,??
U_0026344,CON_002668,14.69,2024-03-30 00:05:54,UK
U_0026345,CON_003952,15.77,2024-08-09 00:09:19,ES
U_0026346,CON_005409,14.42,2024-02-16 22:25:21,UK
U_0026347,CON_004055,1.93,2024-05-26 22:24:35,UK
U_0026348,CON_003953,4.44,2024-01-12 13:36:43,UK
U_0026349,CON_004609,7.61,2024-01-19 09:25:48,UK
U_0026350,CON_000647,8.81,2024-06-23 07:12:37,??
U_0026351,CON_003758,3.26,2024-06-02 10:18:52,UK
U_0026352,CON_002463,9.44,2024-08-08 22:01:53,US
U_0026353,CON_001670,7.15,2024-04-22 05:24:01,FR
U_0026354,CON_000608,6.69,2024-02-02 00:13:11,DE
U_0026355,CON_001029,8.7,2024-09-26 03:06:36,??
U_0026356,CON_005484,7.4,2024-06-11 08:50:56,??
U_0026357,CON_002468,1.46,2024-05-06 13:37:12,US
U_0026358,CON_001735,16.6,2024-09-20 17:47:00,US
U_0026359,CON_002473,2.2,2024-08-04 17:09:48,??
U_0026360,CON_005249,10.92,2024-06-29 09:33:44,US
U_0026361,CON_002616,1.55,2024-01-11 06:52:58,US
U_0026362,CON_001691,8.65,2024-10-17 16:01:43,UK
U_0026363,CON_002866,18.08,2024-12-12 13:50:24,DE
U_0026364,CON_002029,0.08,2024-01-29 08:09:17,DE
U_0026365,CON_004120,31.17,2024-05-15 06:13:11,UK
U_0026366,CON_000627,0.24,2024-02-18 22:37:15,??
U_0026367,CON_000563,0.09,2024-12-25 15:30:28,UK
U_0026368,CON_002707,15.59,2024-08-28 23:29:03,DE
U_0026369,CON_004055,9.87,2024-05-15 04:15:20,US
U_0026370,CON_002882,0.89,2024-01-21 07:31:55,UK
U_0026371,CON_000260,22.17,2024-10-21 01:08:46,US
U_0026372,CON_004814,8.92,2024-11-10 11:49:50,US
U_0026373,CON_001153,0.94,2024-06-11 03:23:59,??
U_0026374,CON_003764,15.76,2024-04-05 01:45:12,UK
U_0026375,CON_001294,5.25,2024-10-20 23:36:18,UK
U_0026376,CON_000411,2.61,2024-12-01 03:09:05,??
U_0026377,CON_005071,13.95,2024-05-10 12:34:26,DE
U_0026378,CON_002226,10.73,2024-04-25 07:08:07,UK
U_0026379,CON_004224,7.81,2024-02-12 18:58:41,ES
U_0026380,CON_000284,18.3,2024-09-03 12:05:04,??
U_0026381,CON_001541,15.8,2024-11-16 12:50:46,US
U_0026382,CON_003118,2.06,2024-10-02 19:37:41,US
U_0026383,CON_004846,16.87,2024-06-17 08:03:55,??
U_0026384,CON_003057,3.75,2024-06-21 06:18:20,FR
U_0026385,CON_003693,4.52,2024-07-23 04:25:02,US
U_0026386,CON_005273,28.7,2024-09-01 23:42:23,ES
U_0026387,CON_002887,11.41,2024-05-09 00:41:06,US
U_0026388,CON_003422,3.1,2024-03-27 10:27:09,??
U_0026389,CON_001528,8.35,2024-01-11 04:02:01,US
U_0026390,CON_005012,6.2,2024-04-17 11:20:51,FR
U_0026391,CON_002102,0.99,2024-04-28 04:55:59,US
U_0026392,CON_001615,17.5,2024-05-01 21:43:42,ES
U_0026393,CON_001635,13.8,2024-05-30 13:32:22,UK
U_0026394,CON_004724,12.03,2024-06-29 17:09:15,UK
U_0026395,CON_000823,6.55,2024-10-28 23:40:28,US
U_0026396,CON_003334,2.0,2024-12-08 22:24:24,??
U_0026397,CON_004390,17.23,2024-12-11 08:33:27,UK
U_0026398,CON_003094,3.48,2024-12-11 23:28:42,DE
