con_id,cli_ref,p_type,val_mo,st,dt_start
CON_003282,C_04858,F1,31.28,1,2021-05-26
CON_003283,C_01954,F2,43.14,1,2023-01-16
CON_003284,C_04008,M2,56.28,1,2021-08-28
CON_003285,C_03185,F2,44.39,1,2021-11-22
CON_003286,C_00517,F2,38.92,1,2023-03-15
CON_003287,C_04429,M1,99.56,1,2022-03-19
CON_003288,C_02521,M1,82.01,1,2020-03-20
CON_003289,C_04094,F2,74.37,1,2021-07-15
CON_003290,C_04375,M1,38.73,1,2022-01-10
CON_003291,C_03681,M1,111.4,1,2021-07-04
CON_003292,C_00135,F2,35.07,1,2021-05-28
CON_003293,C_00304,F1,98.47,1,2020-01-26
CON_003294,C_02780,M1,116.5,1,2020-09-11
CON_003295,C_00460,M1,91.34,1,2021-09-20
CON_003296,C_02767,F1,119.25,1,2023-03-10
CON_003297,C_00351,F1,83.36,0,2021-10-19
CON_003298,C_03322,F1,37.83,1,2021-06-25
CON_003299,C_00969,F2,36.4,1,2021-01-01
CON_003300,C_01735,F1,49.08,1,2022-06-27
CON_003301,C_04286,F2,15.75,1,2022-08-05
CON_003302,C_03755,M2,86.58,1,2020-02-05
CON_003303,C_04396,M2,43.21,1,2022-06-19
CON_003304,C_01221,F1,100.59,1,2020-01-19
CON_003305,C_04747,F1,52.71,1,2022-08-13
CON_003306,C_01909,M2,65.4,1,2020-03-16
CON_003307,C_00591,F2,116.4,1,2022-01-04
CON_003308,C_00303,F2,40.43,-1,2022-09-10
CON_003309,C_01160,F1,90.73,1,2023-02-13
CON_003310,C_04006,F1,94.29,1,2021-03-22
CON_003311,C_00157,F1,38.2,1,2022-04-16
CON_003312,C_03861,M2,67.6,0,2020-04-29
CON_003313,C_00376,M1,51.77,-1,2023-04-01
CON_003314,C_01989,F1,96.05,1,2020-06-11
CON_003315,C_01070,F2,80.36,1,2021-07-20
CON_003316,C_00118,M1,64.98,1,2023-02-03
CON_003317,C_01412,F2,96.83,1,2021-10-05
CON_003318,C_00410,M1,39.69,1,2020-05-11
CON_003319,C_02518,M2,94.13,1,2022-06-21
CON_003320,C_00798,M1,105.86,1,2021-01-03
CON_003321,C_03738,F2,107.26,1,2021-06-12
CON_003322,C_01399,M1,97.29,1,2021-07-19
CON_003323,C_04842,M2,57.84,1,2021-06-15
CON_003324,C_00524,F2,118.09,1,2022-10-10
CON_003325,C_00872,F1,54.86,1,2020-09-17
CON_003326,C_00936,M1,82.06,1,2021-04-10
CON_003327,C_04073,F2,31.91,1,2020-12-23
CON_003328,C_04875,M1,117.95,1,2020-10-27
CON_003329,C_01807,M2,88.92,1,2020-04-11
CON_003330,C_00517,F2,94.1,1,2021-04-21
CON_003331,C_01661,F1,21.91,-1,2020-08-22
CON_003332,C_03492,F1,95.16,-1,2020-03-19
CON_003333,C_02764,M1,96.35,1,2021-01-12
CON_003334,C_03294,M2,85.54,0,2022-11-03
CON_003335,C_02657,M2,45.65,1,2022-06-20
CON_003336,C_00990,M1,66.42,-1,2023-04-02
CON_003337,C_04719,F2,26.6,1,2021-10-11
CON_003338,C_04472,F2,64.52,1,2020-03-26
CON_003339,C_01126,M1,40.6,1,2023-02-07
CON_003340,C_02635,F2,51.66,1,2021-04-11
CON_003341,C_01747,F2,32.07,1,2020-05-04
CON_003342,C_00374,F2,39.16,1,2021-06-14
CON_003343,C_04859,M1,23.04,1,2021-06-11
CON_003344,C_01421,F1,111.59,1,2020-02-03
CON_003345,C_02749,M2,70.69,-1,2021-12-24
CON_003346,C_00518,F1,56.66,-1,2023-01-11
CON_003347,C_00990,F2,71.18,1,2020-04-01
CON_003348,C_02244,M1,80.97,1,2021-04-25
CON_003349,C_01158,M2,111.8,0,2021-12-17
CON_003350,C_03401,F2,33.76,0,2020-08-11
CON_003351,C_01377,M2,46.03,1,2020-06-07
CON_003352,C_03031,M2,117.46,1,2022-11-04
CON_003353,C_04534,F1,53.98,1,2022-06-27
CON_003354,C_01352,F2,17.37,1,2020-08-19
CON_003355,C_03594,M2,30.5,1,2022-11-12
CON_003356,C_01996,F1,17.77,1,2020-06-07
CON_003357,C_04768,M1,118.94,1,2021-04-30
CON_003358,C_00334,M2,44.28,1,2021-02-21
CON_003359,C_01093,F2,111.97,1,2021-10-29
CON_003360,C_00819,M1,119.57,1,2023-03-14
CON_003361,C_03082,M2,77.98,0,2022-01-30
CON_003362,C_01293,M2,18.49,-1,2022-05-01
CON_003363,C_00129,F2,23.57,1,2020-05-26
CON_003364,C_03990,M2,65.57,0,2022-05-23
CON_003365,C_00662,F2,57.65,1,2021-08-02
CON_003366,C_00053,F2,78.65,1,2020-10-20
CON_003367,C_00060,F2,61.08,1,2020-02-20
CON_003368,C_01470,F2,113.08,1,2021-10-30
CON_003369,C_00731,M2,71.15,1,2022-01-07
CON_003370,C_04864,M1,87.84,1,2021-11-17
CON_003371,C_02325,M1,109.13,1,2022-04-15
CON_003372,C_03410,F1,30.42,1,2022-02-06
CON_003373,C_03900,F2,39.12,1,2022-08-21
CON_003374,C_01040,M2,26.27,0,2021-08-25
CON_003375,C_01689,M2,29.66,1,2020-03-04
CON_003376,C_01173,F1,68.82,1,2020-11-24
CON_003377,C_02220,M1,48.72,1,2022-01-24
CON_003378,C_04286,M2,59.43,0,2020-04-01
CON_003379,C_03690,F1,118.16,1,2021-08-18
CON_003380,C_03376,M1,31.45,1,2020-11-03
CON_003381,C_01960,M2,71.79,1,2020-02-22
CON_003382,C_01430,F2,25.38,1,2020-08-05
CON_003383,C_00309,F1,48.44,1,2021-03-09
CON_003384,C_04885,M2,70.39,1,2021-10-03
CON_003385,C_01475,F1,114.4,1,2022-11-12
CON_003386,C_04096,F1,56.08,1,2022-11-06
CON_003387,C_00722,F1,21.82,1,2023-04-05
CON_003388,C_02468,F2,55.76,1,2021-12-05
CON_003389,C_02850,M1,30.3,1,2021-03-16
CON_003390,C_03431,M1,39.15,-1,2022-02-14
CON_003391,C_00038,M2,79.9,1,2023-04-08
CON_003392,C_04569,F2,22.08,1,2020-03-07
CON_003393,C_01931,M1,63.8,1,2020-11-03
CON_003394,C_01573,M2,78.99,1,2022-02-19
CON_003395,C_00963,M2,59.3,0,2020-06-09
CON_003396,C_04344,F1,17.01,1,2020-06-07
CON_003397,C_00784,F2,118.48,1,2021-04-04
CON_003398,C_02965,M1,53.55,1,2023-03-03
CON_003399,C_04422,F2,96.75,1,2022-10-28
CON_003400,C_04158,F2,49.19,0,2023-03-22
CON_003401,C_01797,M1,64.88,1,2023-01-27
CON_003402,C_03803,M1,55.79,1,2022-05-06
CON_003403,C_01705,F2,50.97,1,2023-01-08
CON_003404,C_02265,M2,17.29,-1,2020-09-05
CON_003405,C_00435,F2,52.8,0,2022-12-16
CON_003406,C_01587,M1,108.4,1,2020-04-15
CON_003407,C_00924,F2,87.49,1,2022-08-25
CON_003408,C_01223,M1,30.27,1,2022-12-10
CON_003409,C_03887,M2,77.07,1,2022-12-01
CON_003410,C_04076,F2,108.68,0,2022-06-22
CON_003411,C_01445,M2,88.5,-1,2021-10-11
CON_003412,C_01309,F2,30.61,1,2021-07-05
CON_003413,C_00354,F2,106.12,1,2021-02-03
CON_003414,C_00443,M1,46.66,1,2023-03-24
CON_003415,C_02984,F1,62.68,1,2021-08-23
CON_003416,C_02336,M1,70.24,1,2021-05-14
CON_003417,C_01717,F2,104.3,1,2021-11-04
CON_003418,C_03561,F1,112.82,0,2021-05-12
CON_003419,C_02060,F1,112.61,1,2022-01-11
CON_003420,C_02739,M2,15.84,1,2021-04-17
CON_003421,C_03713,F2,111.8,1,2022-07-22
CON_003422,C_00355,M1,20.71,1,2021-10-06
CON_003423,C_00856,F1,42.91,1,2020-08-24
CON_003424,C_00430,F1,69.07,1,2021-05-08
CON_003425,C_04403,M1,65.39,0,2022-06-30
CON_003426,C_01441,M1,78.49,0,2022-04-19
CON_003427,C_01295,F1,65.34,1,2022-01-11
CON_003428,C_00239,M1,113.11,1,2020-06-12
CON_003429,C_03974,M2,40.26,1,2021-12-21
CON_003430,C_04219,F1,43.77,1,2023-02-21
CON_003431,C_00951,M2,111.68,1,2022-11-01
CON_003432,C_00581,F2,23.06,1,2020-06-05
CON_003433,C_01928,M2,79.0,1,2022-01-11
CON_003434,C_03644,M1,86.58,1,2022-09-18
CON_003435,C_04856,F1,68.08,1,2021-04-16
CON_003436,C_04750,M2,87.89,-1,2022-07-08
CON_003437,C_02671,M1,33.14,1,2022-05-07
CON_003438,C_03433,M1,104.53,-1,2021-04-15
CON_003439,C_01629,M2,29.7,-1,2023-03-12
CON_003440,C_02669,F1,57.09,1,2020-09-13
CON_003441,C_01885,M2,22.9,1,2023-01-06
CON_003442,C_00903,F2,72.25,1,2021-05-16
CON_003443,C_02672,M2,85.32,1,2022-04-14
CON_003444,C_01866,M2,113.83,1,2023-04-12
CON_003445,C_00804,F1,92.63,1,2020-10-09
CON_003446,C_01943,M2,71.82,1,2021-06-17
CON_003447,C_03380,M1,112.92,1,2021-08-10
CON_003448,C_01639,F1,65.24,1,2021-11-30
CON_003449,C_03077,M1,73.93,1,2021-10-04
CON_003450,C_01808,F1,77.59,1,2020-08-29
CON_003451,C_00603,F2,58.05,1,2020-06-15
CON_003452,C_03859,F2,103.04,1,2022-04-16
CON_003453,C_04794,F2,34.44,1,2022-05-12
CON_003454,C_03969,M2,73.26,1,2022-10-31
CON_003455,C_00446,F2,90.83,1,2020-10-30
CON_003456,C_03571,F1,109.92,1,2023-03-25
CON_003457,C_01188,F2,107.81,1,2022-10-09
CON_003458,C_01771,F1,68.42,1,2021-02-09
CON_003459,C_04993,M1,82.53,1,2021-01-03
CON_003460,C_03728,M2,56.39,1,2022-07-18
CON_003461,C_01459,M1,64.16,1,2020-02-01
CON_003462,C_03174,M1,110.16,1,2020-12-07
CON_003463,C_03060,F2,112.72,1,2020-09-04
CON_003464,C_01118,F2,109.02,1,2022-05-07
CON_003465,C_03750,F2,29.53,1,2021-06-23
CON_003466,C_01591,M1,104.26,1,2023-02-09
CON_003467,C_02938,M2,114.58,1,2022-08-20
CON_003468,C_02210,M2,52.93,0,2020-07-25
CON_003469,C_01657,M1,69.46,-1,2020-09-15
CON_003470,C_02752,M2,96.81,1,2020-03-10
CON_003471,C_01043,M1,74.02,1,2022-06-02
CON_003472,C_00263,M1,119.32,0,2020-02-19
CON_003473,C_04659,M2,62.85,1,2020-12-07
CON_003474,C_00489,F1,89.96,1,2020-05-29
CON_003475,C_02299,F1,98.22,1,2020-09-28
CON_003476,C_01119,F2,66.88,1,2022-11-20
CON_003477,C_00911,M2,104.98,1,2022-12-20
CON_003478,C_03814,F2,72.35,-1,2022-03-05
CON_003479,C_03757,M1,58.22,1,2022-05-14
CON_003480,C_03427,F1,26.32,1,2021-12-26
CON_003481,C_01403,M2,56.31,1,2020-09-18
CON_003482,C_02815,M2,92.06,1,2022-04-03
CON_003483,C_01802,M2,111.74,1,2023-02-14
CON_003484,C_02418,F1,41.43,1,2021-05-09
CON_003485,C_04945,F2,52.3,-1,2021-08-23
CON_003486,C_01285,F1,31.17,1,2020-08-31
CON_003487,C_01393,F2,87.53,1,2021-11-20
CON_003488,C_04736,M1,115.82,1,2021-11-20
CON_003489,C_04529,M1,82.3,1,2020-08-08
CON_003490,C_01882,F2,79.79,1,2020-04-02
CON_003491,C_00709,M1,73.12,1,2020-05-31
CON_003492,C_03373,M1,24.29,1,2021-12-27
CON_003493,C_04275,M2,91.6,1,2022-07-08
CON_003494,C_04008,M2,78.22,1,2022-04-17
CON_003495,C_01774,F1,84.46,1,2022-07-10
CON_003496,C_04847,F1,109.38,1,2022-06-11
CON_003497,C_03879,F1,97.32,0,2021-08-15
CON_003498,C_03791,M2,97.0,1,2022-09-04
CON_003499,C_02287,F1,112.35,1,2020-10-02
CON_003500,C_00119,F1,118.94,1,2021-01-10
CON_003501,C_03508,M2,76.03,1,2022-11-09
CON_003502,C_02021,F2,26.43,1,2020-06-20
CON_003503,C_02031,M2,63.21,1,2020-11-07
CON_003504,C_02682,F2,97.7,1,2020-01-16
CON_003505,C_03558,M2,17.91,1,2022-01-27
CON_003506,C_04747,F1,20.97,1,2022-07-17
CON_003507,C_01822,M1,22.05,1,2022-02-15
CON_003508,C_04848,M1,91.76,1,2021-10-18
CON_003509,C_01221,F2,67.62,1,2022-06-17
CON_003510,C_04700,F2,53.73,1,2020-12-27
CON_003511,C_00042,F2,26.09,-1,2022-11-07
CON_003512,C_03423,M1,91.89,1,2021-07-26
CON_003513,C_00363,F2,48.71,1,2020-07-17
CON_003514,C_00329,M2,42.86,1,2021-04-20
CON_003515,C_03856,M2,83.49,1,2021-08-31
CON_003516,C_04131,M1,73.7,1,2022-10-07
CON_003517,C_00276,M2,53.05,0,2021-11-29
CON_003518,C_03488,F2,82.36,1,2020-04-08
CON_003519,C_04351,M1,43.48,1,2023-03-01
CON_003520,C_03231,F2,98.46,1,2022-11-26
CON_003521,C_03927,M2,39.08,1,2022-12-11
CON_003522,C_00803,F2,31.68,-1,2023-04-02
CON_003523,C_03707,M1,97.16,1,2022-11-06
CON_003524,C_04058,F2,89.33,1,2022-05-23
CON_003525,C_01971,M2,34.18,1,2021-08-07
CON_003526,C_00681,F1,27.21,1,2021-10-23
CON_003527,C_04576,M1,103.03,1,2022-02-25
CON_003528,C_00102,F2,96.54,1,2021-10-14
CON_003529,C_03332,M1,49.36,1,2020-12-31
CON_003530,C_01786,F2,84.11,1,2020-10-20
CON_003531,C_01088,F1,28.04,1,2020-03-26
CON_003532,C_02937,M2,68.24,1,2021-03-07
CON_003533,C_02424,F2,16.97,1,2022-05-31
CON_003534,C_01959,F2,56.12,1,2022-11-29
CON_003535,C_00744,F1,22.86,0,2021-07-23
CON_003536,C_00131,M1,64.89,1,2023-03-23
CON_003537,C_03931,M2,59.28,1,2021-10-05
CON_003538,C_02498,F2,61.66,1,2020-07-22
CON_003539,C_01326,F2,19.76,1,2021-12-12
CON_003540,C_03763,M2,52.97,1,2021-08-06
CON_003541,C_04673,F1,94.43,0,2020-12-05
CON_003542,C_04782,M1,53.74,0,2020-08-30
CON_003543,C_00200,M2,90.09,-1,2021-08-12
CON_003544,C_03727,M1,53.8,1,2021-07-14
CON_003545,C_03800,F1,59.44,1,2022-09-23
CON_003546,C_01136,F1,74.21,1,2022-06-17
CON_003547,C_03321,M2,114.82,1,2021-04-03
CON_003548,C_01516,F2,26.43,1,2020-12-12
CON_003549,C_03035,F1,18.46,1,2021-08-13
CON_003550,C_03804,F1,78.84,1,2021-06-15
CON_003551,C_00012,M2,114.66,1,2020-08-05
CON_003552,C_00580,M2,118.92,1,2021-04-19
CON_003553,C_03153,M2,65.84,1,2021-07-24
CON_003554,C_02728,F1,64.15,1,2020-10-15
CON_003555,C_04350,M1,82.72,1,2020-07-15
CON_003556,C_00268,F1,73.34,1,2021-02-27
CON_003557,C_02430,M2,81.58,1,2023-02-04
CON_003558,C_03489,F2,106.77,0,2022-11-07
CON_003559,C_02211,F2,93.36,0,2020-12-11
CON_003560,C_04444,M2,67.17,1,2020-02-26
CON_003561,C_04713,F2,63.5,1,2020-03-22
CON_003562,C_01697,F1,82.16,1,2023-01-10
CON_003563,C_00664,M1,62.85,-1,2023-01-06
CON_003564,C_02751,F1,63.07,1,2021-02-03
CON_003565,C_00450,M2,16.71,1,2020-01-14
CON_003566,C_04217,F1,33.28,0,2022-09-27
CON_003567,C_02982,F2,66.29,1,2020-02-22
CON_003568,C_00423,F1,101.38,0,2022-01-26
CON_003569,C_00910,M1,44.27,1,2021-02-20
CON_003570,C_03138,F2,69.88,1,2021-07-31
CON_003571,C_02995,M1,51.22,1,2023-03-15
CON_003572,C_03813,M1,26.0,0,2022-05-23
CON_003573,C_00335,M1,115.62,0,2022-06-30
CON_003574,C_02995,F1,104.74,1,2022-12-02
CON_003575,C_03002,F1,23.24,1,2020-09-15
CON_003576,C_01436,F1,90.58,1,2022-07-18
CON_003577,C_04578,F1,51.5,-1,2021-08-27
CON_003578,C_00549,F2,119.46,1,2020-08-12
CON_003579,C_04594,F1,46.75,1,2020-09-02
CON_003580,C_01678,F2,40.07,1,2022-06-29
CON_003581,C_01134,M1,74.63,1,2022-06-04
CON_003582,C_02744,F2,102.69,1,2022-10-07
CON_003583,C_01955,M2,35.21,1,2021-06-22
CON_003584,C_04421,F1,89.49,0,2020-06-26
CON_003585,C_00931,M2,21.45,1,2020-10-07
CON_003586,C_03920,F2,111.49,1,2021-07-24
CON_003587,C_04753,F1,23.51,1,2020-08-26
CON_003588,C_01719,M2,110.99,1,2021-12-25
CON_003589,C_01847,F1,66.53,-1,2020-06-10
CON_003590,C_02626,F2,62.05,1,2021-03-31
CON_003591,C_02890,M2,117.2,0,2020-06-01
CON_003592,C_02191,F2,118.99,1,2021-10-31
CON_003593,C_04126,M2,83.27,1,2020-11-16
CON_003594,C_03465,M1,28.35,-1,2022-11-04
CON_003595,C_02271,M1,68.15,1,2021-11-17
CON_003596,C_00447,M1,70.56,0,2021-07-19
CON_003597,C_00520,M1,69.02,1,2022-07-17
CON_003598,C_03055,M1,74.8,1,2022-11-16
CON_003599,C_02829,F2,16.97,1,2020-05-31
CON_003600,C_03707,M1,89.68,1,2021-10-06
CON_003601,C_03984,F2,89.8,1,2020-03-19
CON_003602,C_04108,M1,27.12,1,2022-06-06
CON_003603,C_04315,F1,74.88,0,2020-07-24
CON_003604,C_01006,M1,74.68,1,2022-12-03
CON_003605,C_03852,F1,86.66,1,2021-10-12
CON_003606,C_04358,F2,23.97,1,2021-01-24
CON_003607,C_04366,M1,80.78,1,2023-02-17
CON_003608,C_02395,M2,44.48,1,2020-03-13
CON_003609,C_03703,F2,68.24,1,2020-01-17
CON_003610,C_03016,M1,96.2,1,2021-05-18
CON_003611,C_00538,F2,89.09,1,2020-10-07
CON_003612,C_01543,M2,27.48,1,2023-04-15
CON_003613,C_03751,M1,77.07,1,2022-02-09
CON_003614,C_00716,M2,116.76,1,2021-03-26
CON_003615,C_00657,M1,31.46,0,2021-02-04
CON_003616,C_03201,F1,104.56,1,2021-06-27
CON_003617,C_01465,F2,88.77,1,2022-08-20
CON_003618,C_02363,M2,96.27,1,2020-11-06
CON_003619,C_00631,F2,44.61,1,2022-09-19
CON_003620,C_00896,M2,45.23,1,2021-01-18
CON_003621,C_01350,F2,110.13,1,2022-10-14
CON_003622,C_02261,F2,52.78,1,2021-08-01
CON_003623,C_00918,F2,21.62,1,2020-09-26
CON_003624,C_01213,F1,78.06,1,2021-02-10
CON_003625,C_04066,M1,28.11,1,2020-06-30
CON_003626,C_01233,F1,98.64,1,2022-11-23
CON_003627,C_01674,F2,82.38,1,2021-03-14
CON_003628,C_04266,M2,106.85,1,2020-01-07
CON_003629,C_00186,F2,97.41,1,2022-06-08
CON_003630,C_02402,M1,26.77,1,2020-05-17
CON_003631,C_03413,F1,55.01,-1,2022-10-01
CON_003632,C_04436,M1,96.33,1,2023-02-16
CON_003633,C_01082,M2,58.82,1,2021-03-03
CON_003634,C_03883,M1,117.1,1,2020-12-30
CON_003635,C_02841,F1,92.25,1,2020-03-20
CON_003636,C_03442,M2,16.63,-1,2022-05-06
CON_003637,C_03637,M1,107.4,1,2021-06-22
CON_003638,C_00176,F1,25.58,1,2022-02-17
CON_003639,C_02389,F1,29.75,1,2023-04-10
CON_003640,C_01549,F2,92.12,1,2021-04-25
CON_003641,C_00516,M1,105.82,1,2021-12-15
CON_003642,C_00181,M2,71.32,1,2022-09-18
CON_003643,C_01904,F2,45.35,1,2022-12-22
CON_003644,C_04257,M1,51.89,1,2021-01-03
CON_003645,C_02752,M1,51.0,1,2021-09-06
CON_003646,C_03373,M2,49.3,1,2021-04-19
CON_003647,C_04741,F2,40.51,1,2021-08-21
CON_003648,C_02809,F2,78.93,1,2022-09-20
CON_003649,C_02674,M2,109.54,1,2022-09-30
CON_003650,C_03983,F2,47.24,1,2022-03-14
CON_003651,C_04861,F1,34.6,1,2022-01-01
CON_003652,C_04344,M2,103.05,1,2023-01-17
CON_003653,C_04494,M1,92.89,1,2022-09-12
CON_003654,C_03648,M2,112.74,-1,2021-08-28
CON_003655,C_03752,F1,32.38,1,2020-07-16
CON_003656,C_02492,M2,30.15,1,2021-03-24
CON_003657,C_04647,M1,71.85,1,2020-08-18
CON_003658,C_01081,M1,79.52,1,2021-08-11
CON_003659,C_02511,M2,65.42,1,2022-05-09
CON_003660,C_01407,M2,77.89,1,2022-07-04
CON_003661,C_02130,F1,33.94,1,2021-10-28
CON_003662,C_01858,F1,65.36,1,2021-05-21
CON_003663,C_03967,M1,84.1,0,2022-05-20
CON_003664,C_03047,F2,60.43,1,2020-08-25
CON_003665,C_02361,F2,86.34,1,2020-12-26
CON_003666,C_00388,F2,62.38,1,2022-08-09
CON_003667,C_01216,F2,50.03,1,2021-10-15
CON_003668,C_02893,M1,46.88,1,2020-08-20
CON_003669,C_02330,F2,58.14,1,2021-12-12
CON_003670,C_03735,F2,17.42,1,2022-03-26
CON_003671,C_01363,M2,85.2,1,2020-09-19
CON_003672,C_01318,F2,103.74,-1,2022-09-17
CON_003673,C_04386,M2,52.24,1,2022-09-28
CON_003674,C_02337,M1,19.83,-1,2022-04-23
CON_003675,C_01494,M2,118.61,1,2021-04-25
CON_003676,C_01437,F1,42.69,1,2020-02-29
CON_003677,C_01258,M2,28.3,-1,2021-08-18
CON_003678,C_01321,F2,53.82,1,2021-07-02
CON_003679,C_01949,M2,92.55,-1,2022-11-05
CON_003680,C_00958,M2,45.86,1,2021-03-16
CON_003681,C_00338,M1,75.34,-1,2022-04-17
CON_003682,C_02594,M1,58.63,1,2020-05-04
CON_003683,C_04707,F2,27.37,1,2023-02-25
CON_003684,C_01037,F1,49.68,0,2021-10-23
CON_003685,C_03612,F1,91.11,1,2021-06-19
CON_003686,C_02134,M2,79.26,1,2021-10-12
CON_003687,C_03029,F1,27.58,1,2022-04-22
CON_003688,C_01512,M1,32.15,1,2022-03-12
CON_003689,C_01681,F2,82.28,-1,2022-06-24
CON_003690,C_04608,F2,100.41,1,2022-05-20
CON_003691,C_00285,M1,51.69,1,2022-03-27
CON_003692,C_02597,F2,77.51,1,2021-06-17
CON_003693,C_02817,M2,32.92,1,2020-04-21
CON_003694,C_01212,F2,47.69,1,2021-07-03
CON_003695,C_03055,F1,17.13,1,2022-09-21
CON_003696,C_03674,F2,95.67,1,2021-03-24
CON_003697,C_04423,F2,57.11,1,2021-11-26
CON_003698,C_01332,M1,100.69,0,2020-04-03
CON_003699,C_04372,M1,89.38,1,2021-09-23
CON_003700,C_02471,F1,102.02,1,2022-07-05
CON_003701,C_00996,M1,44.99,1,2022-04-19
CON_003702,C_00205,F1,34.44,1,2021-03-29
CON_003703,C_03315,M2,117.05,1,2023-03-18
CON_003704,C_04092,F1,90.32,1,2020-12-07
CON_003705,C_01191,F2,102.57,1,2023-01-02
CON_003706,C_03753,F1,16.38,1,2021-02-26
CON_003707,C_02624,M2,52.22,1,2020-08-13
CON_003708,C_01279,F2,93.0,1,2021-11-06
CON_003709,C_00036,F1,23.19,1,2020-09-21
CON_003710,C_04475,M1,74.57,1,2023-01-10
CON_003711,C_04157,M1,60.05,-1,2020-02-10
CON_003712,C_02714,M1,16.85,1,2020-02-13
CON_003713,C_02422,F1,39.78,-1,2022-02-15
CON_003714,C_03883,F1,44.9,1,2020-07-03
CON_003715,C_02375,M2,26.75,1,2021-11-13
CON_003716,C_04700,F2,81.31,1,2021-12-23
CON_003717,C_01205,F2,40.45,-1,2023-02-06
CON_003718,C_04631,F2,44.15,1,2020-05-09
CON_003719,C_03622,F2,109.32,0,2020-04-10
CON_003720,C_02775,F1,64.05,1,2022-11-28
CON_003721,C_00921,F1,56.17,1,2021-03-07
CON_003722,C_03924,M2,91.01,0,2022-01-11
CON_003723,C_00329,F2,110.51,-1,2023-01-01
CON_003724,C_01143,F1,17.63,1,2021-02-10
CON_003725,C_04514,F1,62.07,1,2020-11-17
CON_003726,C_00958,F1,79.13,1,2023-01-02
CON_003727,C_02524,F1,48.45,1,2022-03-21
CON_003728,C_00204,F2,96.1,1,2021-04-14
CON_003729,C_03291,F2,117.01,1,2021-08-17
CON_003730,C_01806,F1,114.06,1,2020-11-26
CON_003731,C_03654,M1,42.93,1,2022-02-04
CON_003732,C_02928,M2,38.77,-1,2021-11-09
CON_003733,C_00758,F2,115.54,1,2022-04-26
CON_003734,C_02674,F2,63.16,1,2021-03-17
CON_003735,C_00451,M1,36.87,-1,2023-02-06
CON_003736,C_04982,F2,89.23,1,2021-05-24
CON_003737,C_01599,M1,44.86,1,2020-01-28
CON_003738,C_04780,M1,43.06,1,2020-03-14
CON_003739,C_04313,F1,107.32,1,2020-02-11
CON_003740,C_01820,F2,32.06,1,2022-12-14
CON_003741,C_02277,M2,21.76,1,2020-07-28
CON_003742,C_01604,M1,43.26,1,2022-10-24
CON_003743,C_00185,M2,78.73,1,2022-03-25
CON_003744,C_00685,F1,27.92,-1,2022-09-20
CON_003745,C_04411,F2,64.52,1,2020-03-27
CON_003746,C_03650,F1,80.87,1,2020-11-17
CON_003747,C_00716,F1,104.12,1,2021-08-02
CON_003748,C_04193,M2,39.14,1,2021-09-09
CON_003749,C_03232,M2,100.82,1,2020-02-19
CON_003750,C_01593,M1,39.67,1,2021-04-16
CON_003751,C_04018,F2,86.06,1,2021-05-21
CON_003752,C_02604,F1,60.22,1,2020-03-10
CON_003753,C_04942,M1,27.04,1,2021-07-11
CON_003754,C_04957,M1,90.0,1,2020-09-10
CON_003755,C_04191,F1,37.87,0,2022-02-12
CON_003756,C_00460,F1,33.55,1,2022-03-31
CON_003757,C_02958,M1,52.62,1,2020-09-25
CON_003758,C_03257,F1,83.6,1,2021-07-06
CON_003759,C_01212,F1,39.57,1,2020-06-22
CON_003760,C_03504,M2,34.28,1,2020-06-05
CON_003761,C_03029,F2,16.05,1,2020-05-31
CON_003762,C_03164,M1,64.52,1,2022-10-30
CON_003763,C_03055,F1,60.01,-1,2022-04-30
CON_003764,C_00100,M1,39.56,-1,2020-02-11
CON_003765,C_02332,F2,20.63,1,2020-01-31
CON_003766,C_02826,M1,60.07,0,2023-01-14
CON_003767,C_02879,M1,97.76,1,2020-11-06
CON_003768,C_02524,M1,90.1,1,2020-07-14
CON_003769,C_03651,M2,105.38,1,2022-03-12
CON_003770,C_04596,F2,16.01,1,2021-02-01
CON_003771,C_00718,F2,116.47,-1,2021-10-01
CON_003772,C_01767,M1,50.85,1,2021-10-24
CON_003773,C_03640,M1,118.99,1,2022-05-20
CON_003774,C_03405,F2,41.53,1,2022-11-15
CON_003775,C_03625,F1,64.51,1,2020-02-17
CON_003776,C_02365,M2,52.16,1,2021-09-10
CON_003777,C_01342,F2,52.35,1,2021-07-15
CON_003778,C_03473,M1,103.44,1,2022-07-28
CON_003779,C_03394,F1,93.37,1,2021-02-19
CON_003780,C_01144,F1,119.18,1,2020-07-23
CON_003781,C_04811,F1,79.42,1,2021-06-25
CON_003782,C_04899,M2,63.64,1,2023-03-26
CON_003783,C_00706,M2,24.46,1,2022-08-23
CON_003784,C_01177,F2,119.64,0,2022-02-10
CON_003785,C_01703,F2,72.91,1,2021-08-19
CON_003786,C_02485,F2,88.55,1,2022-05-29
CON_003787,C_03889,F2,57.71,0,2020-07-09
CON_003788,C_04304,M1,72.51,-1,2021-03-31
CON_003789,C_02748,M2,113.97,1,2022-04-12
CON_003790,C_00542,F1,32.47,1,2023-02-22
CON_003791,C_04839,M1,45.7,1,2021-07-24
CON_003792,C_03079,F2,30.97,-1,2022-09-16
CON_003793,C_00725,F2,98.18,0,2021-08-05
CON_003794,C_00055,M1,21.51,1,2022-12-28
CON_003795,C_03355,F1,23.57,1,2022-11-03
CON_003796,C_02240,M2,46.34,1,2021-05-15
